1	ERR9594652.331	227984	288	0.574653	0.739583	33	no rank	227984:43 
0	ERR9594652.332	0	288	0	0	0	no rank	
1	ERR9594652.333	227984	288	0.838542	1	31	no rank	227984:69 
1	ERR9594652.334	227984	288	0.125	0.145833	4	no rank	227984:7 
1	ERR9594652.335	227984	288	0.270833	0.354167	16	no rank	227984:13 
1	ERR9594652.336	227984	288	0.486111	0.572917	18	no rank	227984:41 
1	ERR9594652.337	227984	288	0.09375	0.114583	4	no rank	227984:4 
1	ERR9594652.338	227984	288	0.395833	0.395833	0	no rank	227984:24 
0	ERR9594652.339	0	288	0	0	0	no rank	
1	ERR9594652.340	227984	288	0.701389	0.885417	38	no rank	227984:64 
1	ERR9594652.341	227984	288	0.677083	0.822917	32	no rank	227984:51 
1	ERR9594652.342	227984	288	0.541667	0.614583	14	no rank	227984:45 
1	ERR9594652.343	227984	288	0.739583	0.833333	18	no rank	227984:66 
1	ERR9594652.344	227984	288	0.836806	1	34	no rank	227984:82 
1	ERR9594652.345	227984	288	0.798611	0.979167	36	no rank	227984:66 
0	ERR9594652.346	0	288	0	0	0	no rank	
0	ERR9594652.347	0	288	0	0	0	no rank	
0	ERR9594652.348	0	288	0	0	0	no rank	
0	ERR9594652.349	0	288	0	0	0	no rank	
1	ERR9594652.350	227984	288	0.5	0.635417	28	no rank	227984:40 
1	ERR9594652.351	227984	288	0.758681	1	51	no rank	227984:82 
1	ERR9594652.352	227984	288	0.899306	1	20	no rank	227984:82 
0	ERR9594652.353	0	288	0	0	0	no rank	
1	ERR9594652.354	227984	288	0.192708	0.208333	3	no rank	227984:13 
1	ERR9594652.355	227984	288	0.546875	0.677083	25	no rank	227984:51 
0	ERR9594652.356	0	288	0	0	0	no rank	
0	ERR9594652.357	0	288	0	0	0	no rank	
1	ERR9594652.358	227984	288	0.590278	0.791667	40	no rank	227984:48 
0	ERR9594652.359	0	288	0	0	0	no rank	
1	ERR9594652.360	227984	288	0.0885417	0.114583	5	no rank	227984:4 
1	ERR9594652.361	227984	288	0.668403	0.791667	25	no rank	227984:62 
1	ERR9594652.362	227984	288	0.730903	0.895833	33	no rank	227984:58 
1	ERR9594652.363	227984	288	0.293403	0.385417	19	no rank	227984:16 
1	ERR9594652.364	227984	288	0.798611	0.875	16	no rank	227984:70 
1	ERR9594652.365	227984	288	0.899306	1	20	no rank	227984:82 
0	ERR9594652.366	0	288	0	0	0	no rank	
1	ERR9594652.367	227984	288	0.788194	0.989583	40	no rank	227984:81 
1	ERR9594652.368	227984	288	0.710069	0.864583	31	no rank	227984:69 
1	ERR9594652.369	227984	288	0.0920139	0.145833	11	no rank	227984:7 
1	ERR9594652.370	227984	288	0.640625	0.75	21	no rank	227984:44 
1	ERR9594652.371	227984	288	0.34375	0.395833	10	no rank	227984:17 
1	ERR9594652.372	227984	288	0.493056	0.645833	32	no rank	227984:48 
0	ERR9594652.373	0	288	0	0	0	no rank	
1	ERR9594652.374	227984	288	0.725694	0.989583	56	no rank	227984:74 
1	ERR9594652.375	227984	288	0.253472	0.28125	6	no rank	227984:13 
1	ERR9594652.376	227984	288	0.114583	0.125	2	no rank	227984:5 
1	ERR9594652.377	227984	288	0.4375	0.447917	2	no rank	227984:29 
1	ERR9594652.378	227984	288	0.640625	0.802083	31	no rank	227984:35 
0	ERR9594652.379	0	288	0	0	0	no rank	
1	ERR9594652.380	227984	288	0.496528	0.552083	12	no rank	227984:25 
1	ERR9594652.381	227984	288	0.5	0.645833	32	no rank	227984:34 
1	ERR9594652.382	227984	288	0.447917	0.5	10	no rank	227984:34 
0	ERR9594652.383	0	288	0	0	0	no rank	
1	ERR9594652.384	227984	288	0.565972	0.791667	46	no rank	227984:41 
1	ERR9594652.385	227984	288	0.666667	0.6875	4	no rank	227984:38 
1	ERR9594652.386	227984	288	0.25	0.25	0	no rank	227984:10 
1	ERR9594652.387	227984	288	0.848958	1	29	no rank	227984:82 
0	ERR9594652.388	0	288	0	0	0	no rank	
1	ERR9594652.389	227984	288	0.588542	0.760417	33	no rank	227984:52 
1	ERR9594652.390	227984	288	0.421875	0.479167	11	no rank	227984:32 
1	ERR9594652.391	227984	288	0.357639	0.5	30	no rank	227984:34 
1	ERR9594652.392	227984	288	0.258681	0.291667	7	no rank	227984:14 
0	ERR9594652.393	0	288	0	0	0	no rank	
1	ERR9594652.394	227984	288	0.166667	0.229167	12	no rank	227984:8 
1	ERR9594652.395	227984	288	0.828125	0.96875	27	no rank	227984:72 
1	ERR9594652.396	227984	288	0.826389	1	34	no rank	227984:82 
0	ERR9594652.397	0	288	0	0	0	no rank	
